1.338556839111598,2.697569719864061,1.3518876234446666
1.3390388349030706,2.6956487068012804,1.3548306724965276
1.3390691725456476,2.695638014775393,1.3554857436641368
1.3390279294897205,2.695914577718948,1.3553365982604786
1.3387171217573488,2.695527781281364,1.3532231294645418
1.3386428224211089,2.6955095116805654,1.3522300448925044
1.339043122361089,2.6956713839744872,1.3554906620777873
1.338963008073965,2.6953619327255303,1.3549378074740683
1.3390207897005022,2.6957400514039196,1.354930740575626
1.3386936130600227,2.6955436166046756,1.3528429553789676
1.3386388746418318,2.695502691461943,1.3528598069915285
1.3386455489623743,2.695400531549102,1.3519720310471328
1.338577174156399,2.6952196868111047,1.3520840000720769
1.3389519130252503,2.697550689344093,1.3527894648679084
1.3389785777379213,2.697629086776731,1.3526135200466511
1.3390743833082421,2.697601248512447,1.3528051714476461
1.3385773345298244,2.6962641835369237,1.352852659638136
1.3386572426832295,2.6964974047929515,1.3530519518649495
1.33914299063216,2.6959173877872504,1.3556025975232084
1.3391238936200551,2.695927434355281,1.355321725881855
1.339093227824157,2.6957769006863987,1.3558113459261043
1.3390570440075342,2.6975781820617386,1.3528759326698971
1.3390024520754082,2.6976416593205057,1.3527016769031375
1.3389970201468397,2.697773592976698,1.354575990821819
1.3389040466039386,2.6977852566473937,1.354504218481372
1.338911812500124,2.697889462898468,1.354501513327992
1.339315469049891,2.69785430629214,1.3552798382285367
1.3394400385742162,2.6979558943938824,1.3549617888863916
1.3393870996367911,2.6979832513594397,1.3547659186497465
1.338657238162378,2.696597218061545,1.3530428801043701
1.3385882620272873,2.697479830431635,1.3518323277580628
1.3385385358982922,2.697465576344786,1.3516117821455904
1.3390353865914295,2.695784052140117,1.3547470030416455
1.3389772491050138,2.6975219237183894,1.3527168684665223
1.3394603158071205,2.6979695148055414,1.3551756340298102
1.3391754212974425,2.697866597006121,1.354814785212262
1.3390764803286892,2.6979562189843698,1.354891812702
1.3385817795654646,2.6963188646198573,1.352824904036917
1.3385788784216743,2.6966929310034136,1.353005451622006
1.3390730032554206,2.697568738145798,1.3527208038820293
1.3387690784977138,2.6975460856515423,1.3520190888961587
1.3388821070869525,2.697621190739172,1.3521298815585612
1.338672451866284,2.695377414060791,1.353221321389091
1.3386270281901413,2.6953107382035917,1.3524755049051944
1.3383162021753068,2.6951301476907132,1.3515425412397395
1.3385829223133128,2.69550116961508,1.351792346328455
1.3385216486395632,2.6955667350647174,1.3521621241571862
1.338701663311288,2.6954696565078593,1.3525687148540153
1.3386364024557682,2.695401516829851,1.3521975646425515
1.3385609263976872,2.6953822299254018,1.3519088421543646
1.338597662606185,2.695490564825931,1.3521050346322634
1.3386016878047693,2.695361976249844,1.3525285152524318
1.3385078537056225,2.6954756378743348,1.3514960515135135
1.3385763501078698,2.6954046802375538,1.3519157386994134
1.338653453890407,2.6955482395309622,1.352492878370392
1.3387269153522419,2.695436292896525,1.3528619463860039
1.3385395060790044,2.6954284394433925,1.3519446402563995
1.3388350037240073,2.6953792339540255,1.3543026210284812
1.3390153742599404,2.6956289622862157,1.3551781097799758
1.3386487707011292,2.6954898365940747,1.3528416598290993
1.3387376668192545,2.6956037774522854,1.3529024542191188
1.3385684101020816,2.695423096141525,1.3520275683360188
1.3385861366728244,2.6951767187255524,1.3514940230763728
1.3386486978531669,2.6951243791711086,1.3522007072050821
1.338679664484502,2.6954661006741363,1.3519759379490144
1.3385672681225091,2.695499179071616,1.3524386015734997
1.3387090372467625,2.695486955510847,1.3521279703486078
1.3385826929170088,2.6953692242782465,1.3520328206511782
1.3386783240094424,2.6954498306517065,1.35231889025878
1.3385410517496144,2.69538903702664,1.351967684885767
1.3385309073359015,2.69521336809528,1.3525934120899001
1.338607075767299,2.695160933910634,1.3529733484060353
1.3385884759135154,2.69542636070961,1.3527160061509185
1.3386301797420046,2.6956002457448203,1.3530458873677265
1.3386280413996834,2.6954867368496527,1.352438859122526
1.3389216381772366,2.695687015487618,1.3549335979429225
1.3390270807497389,2.6955521305811216,1.355197586921941
1.3389703526034027,2.696029877532912,1.3550850983978366
1.3391267482350784,2.6959737216036315,1.355104566933437
1.3386195009059274,2.695411324013689,1.3529936790023416
1.3386074772149024,2.6954548209573934,1.352018641792423
1.338558339001385,2.6952427545420856,1.352742192193226
1.3390656593720727,2.6957608683693204,1.3544163133639429
1.3390564711956152,2.695908413556085,1.3554343504016035
1.3391056562144203,2.695881533558293,1.355361184539323
1.3390582900276575,2.6959065222587397,1.3554079731796589
1.339095636312515,2.6959229783836043,1.3554070110522738
1.339068444945206,2.695959621469088,1.3553193650375988
1.3390136446234142,2.6959558913068067,1.3553842199414745
1.3390855610087324,2.6956627350561333,1.355439492352566
1.3392835714256677,2.6960814709874636,1.355912510846982
1.3388004682653531,2.695533965061048,1.3525254092152617
1.3385736191629554,2.6956133848098087,1.3527156915379372
1.3386123603166253,2.695466689293474,1.3520996043121718
1.3390362616609093,2.695501033713608,1.3552270352962954
1.3390260127952835,2.6959741838181674,1.3552924426955228
1.3390840749783695,2.6959199996449645,1.3554909696419573
1.3387500672040864,2.695464240040065,1.3524642658877117
1.3386233751262362,2.6954569500740724,1.3522821707179364
1.3386703067183667,2.6953764944663825,1.352109688859356
1.338597576472693,2.695278703923439,1.3528536227703019
1.3386052368350476,2.6954220570437095,1.3517893124168696
1.3385641033367275,2.6953359199743834,1.3525155468128447
1.338544300101697,2.6954998900721625,1.351756162724342
1.3386593001317895,2.6954675621293522,1.3526386084195223
1.338733146322974,2.6954561282008136,1.3525098381653344
1.3385917346146963,2.695332944254611,1.352565645960863
1.3383460674734953,2.695201195010436,1.3516972026337601
1.3385462677837185,2.6952636244811554,1.352090816794482
1.3390936492262961,2.697609398771234,1.3529328696351526
1.3385391847318686,2.6974649179729004,1.3518304472974496
1.3391185077045973,2.6958681310405175,1.3555001276201069
1.3389531474524954,2.6956454113201094,1.3550320684376544
1.339043555345549,2.695534490339683,1.3552400316495854
1.338782681529593,2.697640390022316,1.3520494892663402
1.3389608191544535,2.697613989500012,1.3526868118456896
1.339014790452831,2.6975386663336702,1.3529035717397775
1.3385812018876142,2.6974854298201087,1.3517664547585169
1.3385242962812467,2.6974555964011544,1.3518306164757172
1.3385075347366258,2.6974940779989183,1.3518229459291773
1.3387838733314092,2.6976175302696954,1.3521091939812961
1.3393552490919467,2.697992107058242,1.3549669275427754
1.3392006190485988,2.697917545360017,1.3544950342558952
1.3391058266691,2.697951198780855,1.3546666240415974
1.338956592424867,2.697794750121708,1.3545022419769255
1.3384432182698476,2.6975215189026853,1.3516341938520806
1.339046499466268,2.6956368975315286,1.3554180305779062
1.3389187859941918,2.6956719322274103,1.3549603711922928
1.3386963459771584,2.69554557719656,1.3525760347384455
1.3387592590589694,2.695589138227903,1.3532535947912039
1.338582200542053,2.6975314690625294,1.3519566549701179
1.3384518595641421,2.6975123806521255,1.3517571629747904
1.338523881479611,2.6975248561943297,1.3516112078840221
1.338714247385566,2.6974741306206447,1.3523753749734206
1.339041599753113,2.695709459770471,1.3548846447973957
1.3390593126730426,2.695902331352575,1.3554709540361838
1.3390831392409486,2.6956748876452203,1.3557087622944872
1.3390197956655345,2.69574468499593,1.354944534311534
